3.991989e+002,0.000000e+000
4.011274e+002,0.000000e+000
4.030559e+002,0.000000e+000
4.049844e+002,0.000000e+000
4.069129e+002,0.000000e+000
4.088414e+002,0.000000e+000
4.107699e+002,0.000000e+000
4.126984e+002,0.000000e+000
4.146269e+002,0.000000e+000
4.165554e+002,0.000000e+000
4.184839e+002,0.000000e+000
4.204124e+002,0.000000e+000
4.223409e+002,0.000000e+000
4.242694e+002,0.000000e+000
4.261979e+002,0.000000e+000
4.281264e+002,0.000000e+000
4.300549e+002,0.000000e+000
4.319834e+002,0.000000e+000
4.339119e+002,0.000000e+000
4.358404e+002,0.000000e+000
4.377689e+002,0.000000e+000
4.396974e+002,0.000000e+000
4.416259e+002,0.000000e+000
4.435544e+002,0.000000e+000
4.454829e+002,0.000000e+000
4.474114e+002,0.000000e+000
4.493399e+002,0.000000e+000
4.512684e+002,0.000000e+000
4.531969e+002,0.000000e+000
4.551254e+002,0.000000e+000
4.570539e+002,0.000000e+000
4.589824e+002,0.000000e+000
4.609109e+002,0.000000e+000
4.628394e+002,0.000000e+000
4.647679e+002,0.000000e+000
4.666964e+002,0.000000e+000
4.686248e+002,0.000000e+000
4.705533e+002,0.000000e+000
4.724818e+002,0.000000e+000
4.744103e+002,0.000000e+000
4.763388e+002,0.000000e+000
4.782673e+002,0.000000e+000
4.801958e+002,0.000000e+000
4.821243e+002,0.000000e+000
4.840528e+002,0.000000e+000
4.859813e+002,0.000000e+000
4.879098e+002,0.000000e+000
4.898383e+002,0.000000e+000
4.917668e+002,0.000000e+000
4.936953e+002,0.000000e+000
4.956238e+002,0.000000e+000
4.975523e+002,0.000000e+000
4.994808e+002,0.000000e+000
5.014093e+002,0.000000e+000
5.033378e+002,0.000000e+000
5.052663e+002,0.000000e+000
5.071948e+002,0.000000e+000
5.091233e+002,0.000000e+000
5.110518e+002,0.000000e+000
5.129803e+002,0.000000e+000
5.149088e+002,0.000000e+000
5.168373e+002,0.000000e+000
5.187657e+002,0.000000e+000
5.206943e+002,0.000000e+000
5.226227e+002,0.000000e+000
5.245513e+002,0.000000e+000
5.264797e+002,0.000000e+000
5.284083e+002,0.000000e+000
5.303367e+002,0.000000e+000
5.322653e+002,0.000000e+000
5.341937e+002,0.000000e+000
5.361223e+002,0.000000e+000
5.380507e+002,0.000000e+000
5.399792e+002,0.000000e+000
5.419077e+002,0.000000e+000
5.438362e+002,0.000000e+000
5.457647e+002,0.000000e+000
5.476932e+002,0.000000e+000
5.496217e+002,0.000000e+000
5.515502e+002,0.000000e+000
5.534787e+002,0.000000e+000
5.554072e+002,0.000000e+000
5.573357e+002,0.000000e+000
5.592642e+002,0.000000e+000
5.611927e+002,0.000000e+000
5.631212e+002,0.000000e+000
5.650497e+002,0.000000e+000
5.669782e+002,0.000000e+000
5.689067e+002,0.000000e+000
5.708352e+002,0.000000e+000
5.727637e+002,0.000000e+000
5.746922e+002,0.000000e+000
5.766207e+002,0.000000e+000
5.785492e+002,0.000000e+000
5.804777e+002,0.000000e+000
5.824062e+002,0.000000e+000
5.843347e+002,0.000000e+000
5.862632e+002,0.000000e+000
5.881917e+002,0.000000e+000
5.901202e+002,0.000000e+000
5.920486e+002,0.000000e+000
5.939772e+002,0.000000e+000
5.959056e+002,0.000000e+000
5.978342e+002,0.000000e+000
5.997626e+002,0.000000e+000
6.016912e+002,0.000000e+000
6.036196e+002,0.000000e+000
6.055482e+002,0.000000e+000
6.074766e+002,0.000000e+000
6.094052e+002,0.000000e+000
6.113336e+002,0.000000e+000
6.132621e+002,0.000000e+000
6.151906e+002,0.000000e+000
6.171191e+002,0.000000e+000
6.190476e+002,0.000000e+000
6.209761e+002,0.000000e+000
6.229046e+002,0.000000e+000
6.248331e+002,0.000000e+000
6.267616e+002,0.000000e+000
6.286901e+002,0.000000e+000
6.306186e+002,0.000000e+000
6.325471e+002,0.000000e+000
6.344756e+002,0.000000e+000
6.364041e+002,0.000000e+000
6.383326e+002,0.000000e+000
6.402611e+002,0.000000e+000
6.421896e+002,0.000000e+000
6.441181e+002,0.000000e+000
6.460466e+002,0.000000e+000
6.479750e+002,0.000000e+000
6.499036e+002,8.954948e-003
6.518320e+002,9.990565e-003
6.537606e+002,1.011915e-002
6.556890e+002,1.044564e-002
6.576176e+002,1.130923e-002
6.595460e+002,1.203152e-002
6.614745e+002,1.239331e-002
6.634030e+002,1.263540e-002
6.653315e+002,1.277689e-002
6.672600e+002,1.316409e-002
6.691885e+002,1.361406e-002
6.711170e+002,1.408729e-002
6.730455e+002,1.451872e-002
6.749740e+002,1.483883e-002
6.769025e+002,1.528079e-002
6.788310e+002,1.608058e-002
6.807595e+002,1.723604e-002
6.826880e+002,1.903414e-002
6.846165e+002,2.254521e-002
6.865450e+002,2.874621e-002
6.884735e+002,3.754018e-002
6.904020e+002,4.553805e-002
6.923305e+002,4.913951e-002
6.942590e+002,4.792659e-002
6.961875e+002,4.309206e-002
6.981160e+002,3.620422e-002
7.000445e+002,2.923574e-002
7.019730e+002,2.373913e-002
7.039015e+002,2.029247e-002
7.058300e+002,1.858018e-002
7.077585e+002,1.776473e-002
7.096870e+002,1.740090e-002
7.116155e+002,1.732469e-002
7.135439e+002,1.737821e-002
7.154725e+002,1.751752e-002
7.174009e+002,1.764018e-002
7.193295e+002,1.779863e-002
7.212579e+002,1.801969e-002
7.231865e+002,1.835780e-002
7.251149e+002,1.876558e-002
7.270435e+002,1.915113e-002
7.289719e+002,1.987875e-002
7.309005e+002,2.089297e-002
7.328289e+002,2.163846e-002
7.347574e+002,2.234776e-002
7.366859e+002,2.303279e-002
7.386144e+002,2.365035e-002
7.405429e+002,2.429360e-002
7.424714e+002,2.491615e-002
7.443999e+002,2.567164e-002
7.463284e+002,2.692527e-002
7.482569e+002,2.889886e-002
7.501854e+002,3.135198e-002
7.521139e+002,3.384745e-002
7.540424e+002,3.586358e-002
7.559709e+002,3.706917e-002
7.578994e+002,3.733211e-002
7.598279e+002,3.686003e-002
7.617564e+002,3.609924e-002
7.636849e+002,3.554047e-002
7.656134e+002,3.524728e-002
7.675419e+002,3.506843e-002
7.694704e+002,3.513309e-002
7.713989e+002,3.535241e-002
7.733274e+002,3.563138e-002
7.752559e+002,3.594149e-002
7.771844e+002,3.629657e-002
7.791129e+002,3.650504e-002
7.810414e+002,3.633947e-002
7.829698e+002,3.588877e-002
7.848984e+002,3.540183e-002
7.868268e+002,3.504250e-002
7.887554e+002,3.480597e-002
7.906838e+002,3.449376e-002
7.926124e+002,3.396578e-002
7.945408e+002,3.321902e-002
7.964694e+002,3.226588e-002
7.983978e+002,3.110464e-002
8.003264e+002,2.984501e-002
8.022548e+002,2.866975e-002
8.041833e+002,2.780573e-002
8.061118e+002,2.712541e-002
8.080403e+002,2.647095e-002
8.099688e+002,2.599526e-002
8.118973e+002,2.608167e-002
8.138258e+002,2.705414e-002
8.157543e+002,2.851602e-002
8.176828e+002,2.958540e-002
8.196113e+002,2.990105e-002
8.215398e+002,2.977953e-002
8.234683e+002,2.961257e-002
8.253968e+002,2.975246e-002
8.273253e+002,3.037849e-002
8.292538e+002,3.140983e-002
8.311823e+002,3.267043e-002
8.331108e+002,3.374179e-002
8.350393e+002,3.445688e-002
8.369678e+002,3.476716e-002
8.388963e+002,3.443407e-002
8.408248e+002,3.310554e-002
8.427533e+002,3.109243e-002
8.446818e+002,2.911833e-002
8.466103e+002,2.750649e-002
8.485388e+002,2.637866e-002
8.504673e+002,2.568099e-002
8.523958e+002,2.527106e-002
8.543243e+002,2.498672e-002
8.562527e+002,2.478676e-002
8.581813e+002,2.475441e-002
8.601097e+002,2.487127e-002
8.620383e+002,2.516207e-002
8.639667e+002,2.561885e-002
8.658953e+002,2.617534e-002
8.678237e+002,2.675838e-002
8.697523e+002,2.731182e-002
8.716807e+002,2.771008e-002
8.736093e+002,2.762656e-002
8.755377e+002,2.728839e-002
8.774662e+002,2.684539e-002
8.793947e+002,2.628505e-002
8.813232e+002,2.563364e-002
8.832517e+002,2.495865e-002
8.851802e+002,2.437623e-002
8.871087e+002,2.397023e-002
8.890372e+002,2.374339e-002
8.909657e+002,2.363678e-002
8.928942e+002,2.336483e-002
8.948227e+002,2.299216e-002
8.967512e+002,2.276723e-002
8.986797e+002,2.270396e-002
9.006082e+002,2.276863e-002
9.025367e+002,2.295551e-002
9.044651e+002,2.310001e-002
9.063937e+002,2.311410e-002
9.083221e+002,2.299299e-002
9.102507e+002,2.272065e-002
9.121791e+002,2.242859e-002
9.141077e+002,2.226775e-002
9.160361e+002,2.220696e-002
9.179647e+002,2.236859e-002
9.198931e+002,2.285635e-002
9.218217e+002,2.361739e-002
9.237501e+002,2.463541e-002
9.256786e+002,2.575598e-002
9.276071e+002,2.674104e-002
9.295356e+002,2.743780e-002
9.314641e+002,2.787794e-002
9.333926e+002,2.804230e-002
9.353211e+002,2.817369e-002
9.372496e+002,2.835396e-002
9.391781e+002,2.834120e-002
9.411066e+002,2.826552e-002
9.430351e+002,2.810783e-002
9.449636e+002,2.790479e-002
9.468921e+002,2.758628e-002
9.488206e+002,2.721088e-002
9.507491e+002,2.692189e-002
9.526776e+002,2.683524e-002
9.546061e+002,2.699324e-002
9.565346e+002,2.721148e-002
9.584631e+002,2.733948e-002
9.603916e+002,2.729171e-002
9.623201e+002,2.718456e-002
9.642486e+002,2.715910e-002
9.661771e+002,2.703591e-002
9.681056e+002,2.680521e-002
9.700341e+002,2.653910e-002
9.719626e+002,2.627579e-002
9.738911e+002,2.626220e-002
9.758196e+002,2.651244e-002
9.777480e+002,2.673692e-002
9.796766e+002,2.689449e-002
9.816050e+002,2.706705e-002
9.835336e+002,2.720577e-002
9.854620e+002,2.725889e-002
9.873906e+002,2.725456e-002
9.893190e+002,2.722820e-002
9.912476e+002,2.717190e-002
9.931760e+002,2.707876e-002
9.951046e+002,2.700692e-002
9.970330e+002,2.713081e-002
9.989615e+002,2.741818e-002
1.000890e+003,2.756057e-002
1.002819e+003,2.749791e-002
1.004747e+003,2.731492e-002
1.006676e+003,2.729026e-002
1.008604e+003,2.757653e-002
1.010533e+003,2.792094e-002
1.012461e+003,2.818164e-002
1.014390e+003,2.836684e-002
1.016318e+003,2.860544e-002
1.018247e+003,2.933254e-002
1.020175e+003,3.095809e-002
1.022104e+003,3.256385e-002
1.024032e+003,3.246126e-002
1.025960e+003,3.080877e-002
1.027889e+003,2.921337e-002
1.029818e+003,2.838085e-002
1.031746e+003,2.808973e-002
1.033674e+003,2.794101e-002
1.035603e+003,2.773993e-002
1.037531e+003,2.755443e-002
1.039460e+003,2.753989e-002
1.041388e+003,2.790115e-002
1.043317e+003,2.866182e-002
1.045245e+003,2.984941e-002
1.047174e+003,3.149382e-002
1.049102e+003,3.351317e-002
1.051031e+003,3.527143e-002
1.052959e+003,3.606659e-002
1.054888e+003,3.595445e-002
1.056816e+003,3.532502e-002
1.058745e+003,3.461044e-002
1.060673e+003,3.428072e-002
1.062602e+003,3.443504e-002
1.064530e+003,3.513342e-002
1.066459e+003,3.660340e-002
1.068387e+003,3.884931e-002
1.070316e+003,4.120015e-002
1.072244e+003,4.269575e-002
1.074173e+003,4.287770e-002
1.076101e+003,4.187188e-002
1.078030e+003,4.013301e-002
1.079958e+003,3.819081e-002
1.081887e+003,3.651960e-002
1.083815e+003,3.533515e-002
1.085744e+003,3.459170e-002
1.087672e+003,3.426886e-002
1.089601e+003,3.426671e-002
1.091529e+003,3.436621e-002
1.093458e+003,3.428388e-002
1.095386e+003,3.406493e-002
1.097315e+003,3.390204e-002
1.099243e+003,3.391028e-002
1.101172e+003,3.414622e-002
1.103100e+003,3.471655e-002
1.105029e+003,3.589697e-002
1.106957e+003,3.809256e-002
1.108886e+003,4.151959e-002
1.110814e+003,4.555627e-002
1.112743e+003,4.888806e-002
1.114671e+003,5.029671e-002
1.116600e+003,4.931790e-002
1.118528e+003,4.638130e-002
1.120457e+003,4.283560e-002
1.122385e+003,4.007759e-002
1.124314e+003,3.878018e-002
1.126242e+003,3.906507e-002
1.128171e+003,4.080196e-002
1.130099e+003,4.362199e-002
1.132028e+003,4.708525e-002
1.133956e+003,5.074348e-002
1.135885e+003,5.423715e-002
1.137813e+003,5.739262e-002
1.139742e+003,6.017469e-002
1.141670e+003,6.266271e-002
1.143599e+003,6.486446e-002
1.145527e+003,6.678689e-002
1.147456e+003,6.889999e-002
1.149384e+003,7.201913e-002
1.151313e+003,7.656732e-002
1.153241e+003,8.224441e-002
1.155170e+003,8.855022e-002
1.157098e+003,9.550017e-002
1.159027e+003,1.027931e-001
1.160955e+003,1.091767e-001
1.162884e+003,1.135107e-001
1.164812e+003,1.152727e-001
1.166741e+003,1.143799e-001
1.168669e+003,1.112631e-001
1.170598e+003,1.065627e-001
1.172526e+003,1.005968e-001
1.174455e+003,9.355962e-002
1.176383e+003,8.583959e-002
1.178312e+003,7.796174e-002
1.180240e+003,7.048780e-002
1.182169e+003,6.406164e-002
1.184097e+003,5.904549e-002
1.186026e+003,5.534616e-002
1.187954e+003,5.272518e-002
1.189883e+003,5.073432e-002
1.191811e+003,4.890857e-002
1.193740e+003,4.692058e-002
1.195668e+003,4.488007e-002
1.197597e+003,4.325437e-002
1.199525e+003,4.250939e-002
1.201454e+003,4.302328e-002
1.203382e+003,4.522914e-002
1.205311e+003,4.972759e-002
1.207239e+003,5.724637e-002
1.209168e+003,6.792954e-002
1.211096e+003,8.028062e-002
1.213025e+003,9.099415e-002
1.214953e+003,9.670616e-002
1.216882e+003,9.628597e-002
1.218810e+003,9.136403e-002
1.220739e+003,8.495841e-002
1.222667e+003,7.960406e-002
1.224596e+003,7.610808e-002
1.226524e+003,7.373952e-002
